,host,events,duration,implementation
0,athena,100000,0.021895885467529297,SYCL-dpcp
0,athena,100000,0.020671367645263672,SYCL-dpcp
0,athena,100000,0.01963043212890625,SYCL-dpcp
0,athena,100000,0.019524812698364258,SYCL-dpcp
0,athena,100000,0.019156694412231445,SYCL-dpcp
0,athena,100000,0.019206523895263672,SYCL-dpcp
0,athena,100000,0.01934504508972168,SYCL-dpcp
0,athena,100000,0.01924729347229004,SYCL-dpcp
0,athena,100000,0.019063711166381836,SYCL-dpcp
0,athena,100000,0.019055843353271484,SYCL-dpcp
0,athena,100000,0.019101381301879883,SYCL-dpcp
0,athena,100000,0.019536733627319336,SYCL-dpcp
0,athena,100000,0.019113779067993164,SYCL-dpcp
0,athena,100000,0.018859148025512695,SYCL-dpcp
0,athena,100000,0.018831968307495117,SYCL-dpcp
0,athena,100000,0.019073486328125,SYCL-dpcp
0,athena,100000,0.01875138282775879,SYCL-dpcp
0,athena,100000,0.019425630569458008,SYCL-dpcp
0,athena,100000,0.0188446044921875,SYCL-dpcp
0,athena,100000,0.019142627716064453,SYCL-dpcp
0,athena,100000,0.019016504287719727,SYCL-dpcp
0,athena,100000,0.019011974334716797,SYCL-dpcp
0,athena,100000,0.018753767013549805,SYCL-dpcp
0,athena,100000,0.01929187774658203,SYCL-dpcp
0,athena,100000,0.01937580108642578,SYCL-dpcp
0,athena,100000,0.019587993621826172,SYCL-dpcp
0,athena,100000,0.019513368606567383,SYCL-dpcp
0,athena,100000,0.01964116096496582,SYCL-dpcp
0,athena,100000,0.0199429988861084,SYCL-dpcp
0,athena,100000,0.01959514617919922,SYCL-dpcp
0,athena,100000,0.019690752029418945,SYCL-dpcp
0,athena,100000,0.01943182945251465,SYCL-dpcp
0,athena,100000,0.01933884620666504,SYCL-dpcp
0,athena,100000,0.01982426643371582,SYCL-dpcp
0,athena,100000,0.019413471221923828,SYCL-dpcp
0,athena,100000,0.0193784236907959,SYCL-dpcp
0,athena,100000,0.019367456436157227,SYCL-dpcp
0,athena,100000,0.01935267448425293,SYCL-dpcp
0,athena,100000,0.01939868927001953,SYCL-dpcp
0,athena,100000,0.01983332633972168,SYCL-dpcp
0,athena,100000,0.019428491592407227,SYCL-dpcp
0,athena,100000,0.019346952438354492,SYCL-dpcp
0,athena,100000,0.019361257553100586,SYCL-dpcp
0,athena,100000,0.01936793327331543,SYCL-dpcp
0,athena,100000,0.01973557472229004,SYCL-dpcp
0,athena,100000,0.01940774917602539,SYCL-dpcp
0,athena,100000,0.019444942474365234,SYCL-dpcp
0,athena,100000,0.019441604614257812,SYCL-dpcp
0,athena,100000,0.019383907318115234,SYCL-dpcp
0,athena,100000,0.019449472427368164,SYCL-dpcp
