,host,events,duration,implementation
0,athena,1000000,0.070098876953125,SYCL-dpcp
0,athena,1000000,0.06841039657592773,SYCL-dpcp
0,athena,1000000,0.06767988204956055,SYCL-dpcp
0,athena,1000000,0.06656265258789062,SYCL-dpcp
0,athena,1000000,0.06678485870361328,SYCL-dpcp
0,athena,1000000,0.06628084182739258,SYCL-dpcp
0,athena,1000000,0.06637763977050781,SYCL-dpcp
0,athena,1000000,0.06622123718261719,SYCL-dpcp
0,athena,1000000,0.06682205200195312,SYCL-dpcp
0,athena,1000000,0.0659339427947998,SYCL-dpcp
0,athena,1000000,0.06666254997253418,SYCL-dpcp
0,athena,1000000,0.06611108779907227,SYCL-dpcp
0,athena,1000000,0.06655335426330566,SYCL-dpcp
0,athena,1000000,0.0663447380065918,SYCL-dpcp
0,athena,1000000,0.06677913665771484,SYCL-dpcp
0,athena,1000000,0.06603312492370605,SYCL-dpcp
0,athena,1000000,0.06662130355834961,SYCL-dpcp
0,athena,1000000,0.06632590293884277,SYCL-dpcp
0,athena,1000000,0.06670403480529785,SYCL-dpcp
0,athena,1000000,0.06605005264282227,SYCL-dpcp
0,athena,1000000,0.06678199768066406,SYCL-dpcp
0,athena,1000000,0.06603646278381348,SYCL-dpcp
0,athena,1000000,0.06675910949707031,SYCL-dpcp
0,athena,1000000,0.06630921363830566,SYCL-dpcp
0,athena,1000000,0.06639790534973145,SYCL-dpcp
0,athena,1000000,0.06623601913452148,SYCL-dpcp
0,athena,1000000,0.06683945655822754,SYCL-dpcp
0,athena,1000000,0.06590056419372559,SYCL-dpcp
0,athena,1000000,0.06668853759765625,SYCL-dpcp
0,athena,1000000,0.06614804267883301,SYCL-dpcp
0,athena,1000000,0.06638956069946289,SYCL-dpcp
0,athena,1000000,0.06629371643066406,SYCL-dpcp
0,athena,1000000,0.06673789024353027,SYCL-dpcp
0,athena,1000000,0.06577134132385254,SYCL-dpcp
0,athena,1000000,0.06658172607421875,SYCL-dpcp
0,athena,1000000,0.06618905067443848,SYCL-dpcp
0,athena,1000000,0.06623029708862305,SYCL-dpcp
0,athena,1000000,0.06618070602416992,SYCL-dpcp
0,athena,1000000,0.06693363189697266,SYCL-dpcp
0,athena,1000000,0.0658712387084961,SYCL-dpcp
0,athena,1000000,0.0666356086730957,SYCL-dpcp
0,athena,1000000,0.06632447242736816,SYCL-dpcp
0,athena,1000000,0.06661701202392578,SYCL-dpcp
0,athena,1000000,0.06623554229736328,SYCL-dpcp
0,athena,1000000,0.06684613227844238,SYCL-dpcp
0,athena,1000000,0.0660543441772461,SYCL-dpcp
0,athena,1000000,0.06677103042602539,SYCL-dpcp
0,athena,1000000,0.0662696361541748,SYCL-dpcp
0,athena,1000000,0.06644916534423828,SYCL-dpcp
0,athena,1000000,0.06616568565368652,SYCL-dpcp
