,host,events,duration,implementation
0,athena,10000000,0.4788248538970947,SYCL-acpp
0,athena,10000000,0.4797356128692627,SYCL-acpp
0,athena,10000000,0.47884702682495117,SYCL-acpp
0,athena,10000000,0.4805166721343994,SYCL-acpp
0,athena,10000000,0.4800903797149658,SYCL-acpp
0,athena,10000000,0.48285698890686035,SYCL-acpp
0,athena,10000000,0.4993405342102051,SYCL-acpp
0,athena,10000000,0.5002753734588623,SYCL-acpp
0,athena,10000000,0.5076959133148193,SYCL-acpp
0,athena,10000000,0.5006000995635986,SYCL-acpp
0,athena,10000000,0.5019435882568359,SYCL-acpp
0,athena,10000000,0.5009844303131104,SYCL-acpp
0,athena,10000000,0.5003945827484131,SYCL-acpp
0,athena,10000000,0.502326488494873,SYCL-acpp
0,athena,10000000,0.5039474964141846,SYCL-acpp
0,athena,10000000,0.5196802616119385,SYCL-acpp
0,athena,10000000,0.5224959850311279,SYCL-acpp
0,athena,10000000,0.5003280639648438,SYCL-acpp
0,athena,10000000,0.5021240711212158,SYCL-acpp
0,athena,10000000,0.5025229454040527,SYCL-acpp
0,athena,10000000,0.5009872913360596,SYCL-acpp
0,athena,10000000,0.5028285980224609,SYCL-acpp
0,athena,10000000,0.5015079975128174,SYCL-acpp
0,athena,10000000,0.5006613731384277,SYCL-acpp
0,athena,10000000,0.5005571842193604,SYCL-acpp
0,athena,10000000,0.4997873306274414,SYCL-acpp
0,athena,10000000,0.5016140937805176,SYCL-acpp
0,athena,10000000,0.5008811950683594,SYCL-acpp
0,athena,10000000,0.5008153915405273,SYCL-acpp
0,athena,10000000,0.500856876373291,SYCL-acpp
0,athena,10000000,0.5016112327575684,SYCL-acpp
0,athena,10000000,0.5008800029754639,SYCL-acpp
0,athena,10000000,0.5000779628753662,SYCL-acpp
0,athena,10000000,0.5009305477142334,SYCL-acpp
0,athena,10000000,0.5047407150268555,SYCL-acpp
0,athena,10000000,0.521111011505127,SYCL-acpp
0,athena,10000000,0.5196287631988525,SYCL-acpp
0,athena,10000000,0.5007975101470947,SYCL-acpp
0,athena,10000000,0.5007688999176025,SYCL-acpp
0,athena,10000000,0.5016000270843506,SYCL-acpp
0,athena,10000000,0.5005919933319092,SYCL-acpp
0,athena,10000000,0.5018563270568848,SYCL-acpp
0,athena,10000000,0.5010049343109131,SYCL-acpp
0,athena,10000000,0.4989323616027832,SYCL-acpp
0,athena,10000000,0.5005712509155273,SYCL-acpp
0,athena,10000000,0.500713586807251,SYCL-acpp
0,athena,10000000,0.5009396076202393,SYCL-acpp
0,athena,10000000,0.5001513957977295,SYCL-acpp
0,athena,10000000,0.5010132789611816,SYCL-acpp
0,athena,10000000,0.5017211437225342,SYCL-acpp
