,host,events,duration,implementation
0,athena,100000,0.09673333168029785,PyTorch
0,athena,100000,0.022634506225585938,PyTorch
0,athena,100000,0.022721290588378906,PyTorch
0,athena,100000,0.023811817169189453,PyTorch
0,athena,100000,0.02989959716796875,PyTorch
0,athena,100000,0.029260873794555664,PyTorch
0,athena,100000,0.028858661651611328,PyTorch
0,athena,100000,0.02921748161315918,PyTorch
0,athena,100000,0.028690099716186523,PyTorch
0,athena,100000,0.02823805809020996,PyTorch
0,athena,100000,0.02786850929260254,PyTorch
0,athena,100000,0.02920055389404297,PyTorch
0,athena,100000,0.027935266494750977,PyTorch
0,athena,100000,0.0278627872467041,PyTorch
0,athena,100000,0.027936935424804688,PyTorch
0,athena,100000,0.02768731117248535,PyTorch
0,athena,100000,0.027718305587768555,PyTorch
0,athena,100000,0.024971961975097656,PyTorch
0,athena,100000,0.028498411178588867,PyTorch
0,athena,100000,0.02775883674621582,PyTorch
0,athena,100000,0.027863740921020508,PyTorch
0,athena,100000,0.027718544006347656,PyTorch
0,athena,100000,0.02850341796875,PyTorch
0,athena,100000,0.02789306640625,PyTorch
0,athena,100000,0.027780771255493164,PyTorch
0,athena,100000,0.027802705764770508,PyTorch
0,athena,100000,0.027754545211791992,PyTorch
0,athena,100000,0.028304100036621094,PyTorch
0,athena,100000,0.027985334396362305,PyTorch
0,athena,100000,0.027709007263183594,PyTorch
0,athena,100000,0.027859926223754883,PyTorch
0,athena,100000,0.027838706970214844,PyTorch
0,athena,100000,0.027838468551635742,PyTorch
0,athena,100000,0.028763294219970703,PyTorch
0,athena,100000,0.03419375419616699,PyTorch
0,athena,100000,0.02233123779296875,PyTorch
0,athena,100000,0.023751020431518555,PyTorch
0,athena,100000,0.03051924705505371,PyTorch
0,athena,100000,0.02797722816467285,PyTorch
0,athena,100000,0.02755141258239746,PyTorch
0,athena,100000,0.028116941452026367,PyTorch
0,athena,100000,0.027541637420654297,PyTorch
0,athena,100000,0.022054672241210938,PyTorch
0,athena,100000,0.029397010803222656,PyTorch
0,athena,100000,0.027204513549804688,PyTorch
0,athena,100000,0.027881622314453125,PyTorch
0,athena,100000,0.02732372283935547,PyTorch
0,athena,100000,0.022510290145874023,PyTorch
0,athena,100000,0.028992414474487305,PyTorch
0,athena,100000,0.021918773651123047,PyTorch
