,host,events,duration,implementation
0,milan0,100000000,38.53844666481018,PyTorch
0,milan0,100000000,19.59714150428772,OpenMP
0,milan0,100000000,39.915573596954346,PyTorch
0,milan0,100000000,19.36895489692688,OpenMP
0,milan0,100000000,38.9111533164978,PyTorch
0,milan0,100000000,19.393346071243286,OpenMP
0,milan0,100000000,39.45269274711609,PyTorch
0,milan0,100000000,19.444060802459717,OpenMP
0,milan0,100000000,39.24860119819641,PyTorch
0,milan0,100000000,19.504647731781006,OpenMP
0,milan0,100000000,40.65515494346619,PyTorch
0,milan0,100000000,19.280192852020264,OpenMP
0,milan0,100000000,40.452924728393555,PyTorch
0,milan0,100000000,19.152896404266357,OpenMP
0,milan0,100000000,39.797298431396484,PyTorch
0,milan0,100000000,19.52853226661682,OpenMP
0,milan0,100000000,39.85316205024719,PyTorch
0,milan0,100000000,19.178433418273926,OpenMP
0,milan0,100000000,40.031715869903564,PyTorch
0,milan0,100000000,19.33664107322693,OpenMP
