,host,events,duration,implementation
0,milan0,100000000,25.722039461135864,SYCL-acpp
0,milan0,100000000,25.93995952606201,SYCL-acpp
0,milan0,100000000,26.123822927474976,SYCL-acpp
0,milan0,100000000,25.77689552307129,SYCL-acpp
0,milan0,100000000,25.475383758544922,SYCL-acpp
0,milan0,100000000,25.72983717918396,SYCL-acpp
0,milan0,100000000,25.293097257614136,SYCL-acpp
0,milan0,100000000,27.597258806228638,SYCL-acpp
0,milan0,100000000,26.49499821662903,SYCL-acpp
0,milan0,100000000,25.50620436668396,SYCL-acpp
