,host,events,duration,implementation
0,milan0,100000000,20.900197744369507,SYCL-dpcp
0,milan0,100000000,21.034011602401733,SYCL-dpcp
0,milan0,100000000,21.21297287940979,SYCL-dpcp
0,milan0,100000000,21.028356313705444,SYCL-dpcp
0,milan0,100000000,21.514519929885864,SYCL-dpcp
0,milan0,100000000,21.40936589241028,SYCL-dpcp
0,milan0,100000000,21.679357528686523,SYCL-dpcp
0,milan0,100000000,21.329211711883545,SYCL-dpcp
0,milan0,100000000,21.38524317741394,SYCL-dpcp
0,milan0,100000000,21.4306423664093,SYCL-dpcp
