,host,events,duration,implementation
0,milan0,100000000,124.82633447647095,PyTorch
0,milan0,100000000,35.12254500389099,OpenMP
0,milan0,100000000,124.10595846176147,PyTorch
0,milan0,100000000,33.754783153533936,OpenMP
0,milan0,100000000,129.86676740646362,PyTorch
0,milan0,100000000,38.96312499046326,OpenMP
0,milan0,100000000,139.08338904380798,PyTorch
0,milan0,100000000,36.57351899147034,OpenMP
0,milan0,100000000,134.04918766021729,PyTorch
0,milan0,100000000,36.02200889587402,OpenMP
0,milan0,100000000,133.34463500976562,PyTorch
0,milan0,100000000,34.93443465232849,OpenMP
0,milan0,100000000,138.03978061676025,PyTorch
0,milan0,100000000,34.25032639503479,OpenMP
0,milan0,100000000,133.96576380729675,PyTorch
0,milan0,100000000,37.367411375045776,OpenMP
0,milan0,100000000,138.87973356246948,PyTorch
0,milan0,100000000,34.78239607810974,OpenMP
0,milan0,100000000,131.90692377090454,PyTorch
0,milan0,100000000,34.7186598777771,OpenMP
