,host,events,duration,implementation
0,milan0,100000000,16.171135902404785,SYCL-dpcp
0,milan0,100000000,16.217671155929565,SYCL-dpcp
0,milan0,100000000,16.219704151153564,SYCL-dpcp
0,milan0,100000000,16.243711471557617,SYCL-dpcp
0,milan0,100000000,16.298839569091797,SYCL-dpcp
0,milan0,100000000,16.239877939224243,SYCL-dpcp
0,milan0,100000000,16.270766973495483,SYCL-dpcp
0,milan0,100000000,16.53186345100403,SYCL-dpcp
0,milan0,100000000,16.25553870201111,SYCL-dpcp
0,milan0,100000000,16.336010217666626,SYCL-dpcp
