,host,events,duration,implementation
0,milan0,100000000,28.00979232788086,SYCL-acpp
0,milan0,100000000,27.50962495803833,SYCL-acpp
0,milan0,100000000,32.66072416305542,SYCL-acpp
0,milan0,100000000,27.95436429977417,SYCL-acpp
0,milan0,100000000,27.15416145324707,SYCL-acpp
0,milan0,100000000,27.43809747695923,SYCL-acpp
0,milan0,100000000,27.0750949382782,SYCL-acpp
0,milan0,100000000,26.956759929656982,SYCL-acpp
0,milan0,100000000,27.986943006515503,SYCL-acpp
0,milan0,100000000,26.962876081466675,SYCL-acpp
