,host,events,duration,implementation
0,milan0,100000000,25.21285390853882,SYCL-acpp
0,milan0,100000000,24.92995548248291,SYCL-acpp
0,milan0,100000000,24.993184328079224,SYCL-acpp
0,milan0,100000000,24.98650574684143,SYCL-acpp
0,milan0,100000000,24.97853946685791,SYCL-acpp
0,milan0,100000000,24.788209676742554,SYCL-acpp
0,milan0,100000000,24.972812175750732,SYCL-acpp
0,milan0,100000000,25.791585206985474,SYCL-acpp
0,milan0,100000000,25.991774082183838,SYCL-acpp
0,milan0,100000000,25.372540950775146,SYCL-acpp
