,host,events,duration,implementation
0,milan0,100000000,25.331924438476562,SYCL-acpp
0,milan0,100000000,25.200903177261353,SYCL-acpp
0,milan0,100000000,25.860116481781006,SYCL-acpp
0,milan0,100000000,25.214157104492188,SYCL-acpp
0,milan0,100000000,25.469165325164795,SYCL-acpp
0,milan0,100000000,25.170523166656494,SYCL-acpp
0,milan0,100000000,25.39967703819275,SYCL-acpp
0,milan0,100000000,25.501678705215454,SYCL-acpp
0,milan0,100000000,25.15065360069275,SYCL-acpp
0,milan0,100000000,25.24752402305603,SYCL-acpp
