,host,events,duration,implementation
0,milan0,100000000,50.67828845977783,PyTorch
0,milan0,100000000,21.390552759170532,OpenMP
0,milan0,100000000,51.058101654052734,PyTorch
0,milan0,100000000,21.02530574798584,OpenMP
0,milan0,100000000,53.701382875442505,PyTorch
0,milan0,100000000,22.010298490524292,OpenMP
0,milan0,100000000,52.33319139480591,PyTorch
0,milan0,100000000,21.292930603027344,OpenMP
0,milan0,100000000,51.66183137893677,PyTorch
0,milan0,100000000,21.52535915374756,OpenMP
0,milan0,100000000,52.679649353027344,PyTorch
0,milan0,100000000,21.19874858856201,OpenMP
0,milan0,100000000,51.21371912956238,PyTorch
0,milan0,100000000,21.234981536865234,OpenMP
0,milan0,100000000,52.38208293914795,PyTorch
0,milan0,100000000,21.299382209777832,OpenMP
0,milan0,100000000,52.251776933670044,PyTorch
0,milan0,100000000,21.743810653686523,OpenMP
0,milan0,100000000,53.55103015899658,PyTorch
0,milan0,100000000,21.253241300582886,OpenMP
