,host,events,duration,implementation
0,milan0,100000000,24.996628046035767,SYCL-acpp
0,milan0,100000000,25.14095139503479,SYCL-acpp
0,milan0,100000000,24.907986164093018,SYCL-acpp
0,milan0,100000000,26.091623544692993,SYCL-acpp
0,milan0,100000000,25.377665758132935,SYCL-acpp
0,milan0,100000000,25.422017097473145,SYCL-acpp
0,milan0,100000000,25.127803087234497,SYCL-acpp
0,milan0,100000000,25.093619346618652,SYCL-acpp
0,milan0,100000000,25.217066764831543,SYCL-acpp
0,milan0,100000000,25.561177253723145,SYCL-acpp
