,host,events,duration,implementation
0,milan0,100000000,18.78360390663147,SYCL-dpcp
0,milan0,100000000,19.02415680885315,SYCL-dpcp
0,milan0,100000000,18.923813581466675,SYCL-dpcp
0,milan0,100000000,18.978121042251587,SYCL-dpcp
0,milan0,100000000,18.92341899871826,SYCL-dpcp
0,milan0,100000000,19.092585802078247,SYCL-dpcp
0,milan0,100000000,18.946073055267334,SYCL-dpcp
0,milan0,100000000,18.896554231643677,SYCL-dpcp
0,milan0,100000000,19.645838975906372,SYCL-dpcp
0,milan0,100000000,18.99074363708496,SYCL-dpcp
