,host,events,duration,implementation
0,milan0,100000000,36.77707052230835,SYCL-dpcp
0,milan0,100000000,37.90882229804993,SYCL-dpcp
0,milan0,100000000,37.368529319763184,SYCL-dpcp
0,milan0,100000000,38.58098483085632,SYCL-dpcp
0,milan0,100000000,36.69928598403931,SYCL-dpcp
0,milan0,100000000,36.22502136230469,SYCL-dpcp
0,milan0,100000000,37.61501121520996,SYCL-dpcp
0,milan0,100000000,38.9179425239563,SYCL-dpcp
0,milan0,100000000,38.61772298812866,SYCL-dpcp
0,milan0,100000000,57.134788274765015,SYCL-dpcp
