,host,events,duration,implementation
0,faraday,10000000,0.8473069667816162,PyTorch
0,faraday,10000000,0.12531208992004395,PyTorch
0,faraday,10000000,0.1328597068786621,PyTorch
0,faraday,10000000,0.13449811935424805,PyTorch
0,faraday,10000000,0.1618645191192627,PyTorch
0,faraday,10000000,0.1393272876739502,PyTorch
0,faraday,10000000,0.12448740005493164,PyTorch
0,faraday,10000000,0.11578083038330078,PyTorch
0,faraday,10000000,0.11833763122558594,PyTorch
0,faraday,10000000,0.12195205688476562,PyTorch
0,faraday,10000000,0.12431955337524414,PyTorch
0,faraday,10000000,0.1330709457397461,PyTorch
0,faraday,10000000,0.1313157081604004,PyTorch
0,faraday,10000000,0.1219940185546875,PyTorch
0,faraday,10000000,0.1272437572479248,PyTorch
0,faraday,10000000,0.13077259063720703,PyTorch
0,faraday,10000000,0.14264369010925293,PyTorch
0,faraday,10000000,0.12456607818603516,PyTorch
0,faraday,10000000,0.12648248672485352,PyTorch
0,faraday,10000000,0.12392830848693848,PyTorch
0,faraday,10000000,0.1291213035583496,PyTorch
0,faraday,10000000,0.12276506423950195,PyTorch
0,faraday,10000000,0.12599778175354004,PyTorch
0,faraday,10000000,0.1286759376525879,PyTorch
0,faraday,10000000,0.139418363571167,PyTorch
0,faraday,10000000,0.12944555282592773,PyTorch
0,faraday,10000000,0.12777924537658691,PyTorch
0,faraday,10000000,0.1372530460357666,PyTorch
0,faraday,10000000,0.13426613807678223,PyTorch
0,faraday,10000000,0.12639069557189941,PyTorch
0,faraday,10000000,0.12714695930480957,PyTorch
0,faraday,10000000,0.5511925220489502,PyTorch
0,faraday,10000000,0.12052488327026367,PyTorch
0,faraday,10000000,0.11767435073852539,PyTorch
0,faraday,10000000,0.13121366500854492,PyTorch
0,faraday,10000000,0.1279618740081787,PyTorch
0,faraday,10000000,0.12853312492370605,PyTorch
0,faraday,10000000,0.1432197093963623,PyTorch
0,faraday,10000000,0.12991929054260254,PyTorch
0,faraday,10000000,0.12498259544372559,PyTorch
0,faraday,10000000,0.12065672874450684,PyTorch
0,faraday,10000000,0.13442254066467285,PyTorch
0,faraday,10000000,0.1252739429473877,PyTorch
0,faraday,10000000,0.11920428276062012,PyTorch
0,faraday,10000000,0.12145042419433594,PyTorch
0,faraday,10000000,0.12442278861999512,PyTorch
0,faraday,10000000,0.12149691581726074,PyTorch
0,faraday,10000000,0.1303083896636963,PyTorch
0,faraday,10000000,0.13150787353515625,PyTorch
0,faraday,10000000,0.12478446960449219,PyTorch
