,host,events,duration,implementation
0,faraday,100000,0.05592179298400879,SYCL-dpcp
0,faraday,100000,0.027409791946411133,SYCL-dpcp
0,faraday,100000,0.025892019271850586,SYCL-dpcp
0,faraday,100000,0.026044368743896484,SYCL-dpcp
0,faraday,100000,0.02613997459411621,SYCL-dpcp
0,faraday,100000,0.02512812614440918,SYCL-dpcp
0,faraday,100000,0.024269819259643555,SYCL-dpcp
0,faraday,100000,0.025992393493652344,SYCL-dpcp
0,faraday,100000,0.025123119354248047,SYCL-dpcp
0,faraday,100000,0.024842262268066406,SYCL-dpcp
0,faraday,100000,0.02500605583190918,SYCL-dpcp
0,faraday,100000,0.02466297149658203,SYCL-dpcp
0,faraday,100000,0.02476978302001953,SYCL-dpcp
0,faraday,100000,0.024512052536010742,SYCL-dpcp
0,faraday,100000,0.026218652725219727,SYCL-dpcp
0,faraday,100000,0.02413797378540039,SYCL-dpcp
0,faraday,100000,0.02455878257751465,SYCL-dpcp
0,faraday,100000,0.024361133575439453,SYCL-dpcp
0,faraday,100000,0.02420949935913086,SYCL-dpcp
0,faraday,100000,0.025945186614990234,SYCL-dpcp
0,faraday,100000,0.02554035186767578,SYCL-dpcp
0,faraday,100000,0.09535813331604004,SYCL-dpcp
0,faraday,100000,0.025003433227539062,SYCL-dpcp
0,faraday,100000,0.024493694305419922,SYCL-dpcp
0,faraday,100000,0.02522444725036621,SYCL-dpcp
0,faraday,100000,0.0246884822845459,SYCL-dpcp
0,faraday,100000,0.024599075317382812,SYCL-dpcp
0,faraday,100000,0.025644302368164062,SYCL-dpcp
0,faraday,100000,0.024440526962280273,SYCL-dpcp
0,faraday,100000,0.024580717086791992,SYCL-dpcp
0,faraday,100000,0.024781227111816406,SYCL-dpcp
0,faraday,100000,0.025137662887573242,SYCL-dpcp
0,faraday,100000,0.025358200073242188,SYCL-dpcp
0,faraday,100000,0.02463221549987793,SYCL-dpcp
0,faraday,100000,0.024834394454956055,SYCL-dpcp
0,faraday,100000,0.024618148803710938,SYCL-dpcp
0,faraday,100000,0.024486064910888672,SYCL-dpcp
0,faraday,100000,0.0237271785736084,SYCL-dpcp
0,faraday,100000,0.024469614028930664,SYCL-dpcp
0,faraday,100000,0.024803876876831055,SYCL-dpcp
0,faraday,100000,0.025205135345458984,SYCL-dpcp
0,faraday,100000,0.025196552276611328,SYCL-dpcp
0,faraday,100000,0.025593280792236328,SYCL-dpcp
0,faraday,100000,0.025483369827270508,SYCL-dpcp
0,faraday,100000,0.023873329162597656,SYCL-dpcp
0,faraday,100000,0.024511337280273438,SYCL-dpcp
0,faraday,100000,0.02359485626220703,SYCL-dpcp
0,faraday,100000,0.02527308464050293,SYCL-dpcp
0,faraday,100000,0.02346038818359375,SYCL-dpcp
0,faraday,100000,0.024595022201538086,SYCL-dpcp
