,host,events,duration,implementation
0,faraday,10000,0.009241104125976562,SYCL-acpp
0,faraday,10000,0.008035421371459961,SYCL-acpp
0,faraday,10000,0.007631540298461914,SYCL-acpp
0,faraday,10000,0.007555484771728516,SYCL-acpp
0,faraday,10000,0.007553577423095703,SYCL-acpp
0,faraday,10000,0.0075452327728271484,SYCL-acpp
0,faraday,10000,0.007532835006713867,SYCL-acpp
0,faraday,10000,0.007436513900756836,SYCL-acpp
0,faraday,10000,0.007463693618774414,SYCL-acpp
0,faraday,10000,0.007537364959716797,SYCL-acpp
0,faraday,10000,0.007467746734619141,SYCL-acpp
0,faraday,10000,0.007815361022949219,SYCL-acpp
0,faraday,10000,0.007067203521728516,SYCL-acpp
0,faraday,10000,0.0070514678955078125,SYCL-acpp
0,faraday,10000,0.0071184635162353516,SYCL-acpp
0,faraday,10000,0.007001161575317383,SYCL-acpp
0,faraday,10000,0.007098674774169922,SYCL-acpp
0,faraday,10000,0.006982564926147461,SYCL-acpp
0,faraday,10000,0.007043600082397461,SYCL-acpp
0,faraday,10000,0.007046222686767578,SYCL-acpp
0,faraday,10000,0.007016897201538086,SYCL-acpp
0,faraday,10000,0.007032871246337891,SYCL-acpp
0,faraday,10000,0.006968975067138672,SYCL-acpp
0,faraday,10000,0.006989479064941406,SYCL-acpp
0,faraday,10000,0.007033586502075195,SYCL-acpp
0,faraday,10000,0.006972789764404297,SYCL-acpp
0,faraday,10000,0.0069732666015625,SYCL-acpp
0,faraday,10000,0.0070035457611083984,SYCL-acpp
0,faraday,10000,0.006983518600463867,SYCL-acpp
0,faraday,10000,0.007086515426635742,SYCL-acpp
0,faraday,10000,0.0070154666900634766,SYCL-acpp
0,faraday,10000,0.008228540420532227,SYCL-acpp
0,faraday,10000,0.0070383548736572266,SYCL-acpp
0,faraday,10000,0.006980419158935547,SYCL-acpp
0,faraday,10000,0.0072879791259765625,SYCL-acpp
0,faraday,10000,0.007390260696411133,SYCL-acpp
0,faraday,10000,0.007394313812255859,SYCL-acpp
0,faraday,10000,0.007467746734619141,SYCL-acpp
0,faraday,10000,0.007439374923706055,SYCL-acpp
0,faraday,10000,0.0075359344482421875,SYCL-acpp
0,faraday,10000,0.007451534271240234,SYCL-acpp
0,faraday,10000,0.007516622543334961,SYCL-acpp
0,faraday,10000,0.007519721984863281,SYCL-acpp
0,faraday,10000,0.007483720779418945,SYCL-acpp
0,faraday,10000,0.0075147151947021484,SYCL-acpp
0,faraday,10000,0.0074498653411865234,SYCL-acpp
0,faraday,10000,0.007460355758666992,SYCL-acpp
0,faraday,10000,0.007443666458129883,SYCL-acpp
0,faraday,10000,0.007445096969604492,SYCL-acpp
0,faraday,10000,0.0074939727783203125,SYCL-acpp
