,host,events,duration,implementation
0,faraday,100000,0.013211727142333984,SYCL-acpp
0,faraday,100000,0.014561176300048828,SYCL-acpp
0,faraday,100000,0.013789176940917969,SYCL-acpp
0,faraday,100000,0.012953996658325195,SYCL-acpp
0,faraday,100000,0.012931585311889648,SYCL-acpp
0,faraday,100000,0.012923479080200195,SYCL-acpp
0,faraday,100000,0.012906551361083984,SYCL-acpp
0,faraday,100000,0.012880086898803711,SYCL-acpp
0,faraday,100000,0.01248621940612793,SYCL-acpp
0,faraday,100000,0.01282048225402832,SYCL-acpp
0,faraday,100000,0.012588024139404297,SYCL-acpp
0,faraday,100000,0.012841224670410156,SYCL-acpp
0,faraday,100000,0.012566328048706055,SYCL-acpp
0,faraday,100000,0.012683868408203125,SYCL-acpp
0,faraday,100000,0.012840747833251953,SYCL-acpp
0,faraday,100000,0.012723445892333984,SYCL-acpp
0,faraday,100000,0.012731790542602539,SYCL-acpp
0,faraday,100000,0.012761354446411133,SYCL-acpp
0,faraday,100000,0.01269674301147461,SYCL-acpp
0,faraday,100000,0.012817621231079102,SYCL-acpp
0,faraday,100000,0.012717247009277344,SYCL-acpp
0,faraday,100000,0.01281881332397461,SYCL-acpp
0,faraday,100000,0.01268911361694336,SYCL-acpp
0,faraday,100000,0.012713909149169922,SYCL-acpp
0,faraday,100000,0.012882471084594727,SYCL-acpp
0,faraday,100000,0.01279139518737793,SYCL-acpp
0,faraday,100000,0.012764215469360352,SYCL-acpp
0,faraday,100000,0.012866973876953125,SYCL-acpp
0,faraday,100000,0.012665271759033203,SYCL-acpp
0,faraday,100000,0.01292729377746582,SYCL-acpp
0,faraday,100000,0.01269221305847168,SYCL-acpp
0,faraday,100000,0.012789249420166016,SYCL-acpp
0,faraday,100000,0.012683391571044922,SYCL-acpp
0,faraday,100000,0.012779951095581055,SYCL-acpp
0,faraday,100000,0.012782812118530273,SYCL-acpp
0,faraday,100000,0.012509822845458984,SYCL-acpp
0,faraday,100000,0.012524843215942383,SYCL-acpp
0,faraday,100000,0.012566089630126953,SYCL-acpp
0,faraday,100000,0.012813091278076172,SYCL-acpp
0,faraday,100000,0.013415336608886719,SYCL-acpp
0,faraday,100000,0.013561010360717773,SYCL-acpp
0,faraday,100000,0.012561559677124023,SYCL-acpp
0,faraday,100000,0.015464544296264648,SYCL-acpp
0,faraday,100000,0.013028621673583984,SYCL-acpp
0,faraday,100000,0.012962818145751953,SYCL-acpp
0,faraday,100000,0.012745380401611328,SYCL-acpp
0,faraday,100000,0.012745380401611328,SYCL-acpp
0,faraday,100000,0.013108968734741211,SYCL-acpp
0,faraday,100000,0.015167713165283203,SYCL-acpp
0,faraday,100000,0.013024091720581055,SYCL-acpp
