,host,events,duration,implementation
0,faraday,100000,0.4071474075317383,PyTorch
0,faraday,100000,0.01503133773803711,PyTorch
0,faraday,100000,0.02090907096862793,PyTorch
0,faraday,100000,0.019901752471923828,PyTorch
0,faraday,100000,0.007818222045898438,PyTorch
0,faraday,100000,0.004274606704711914,PyTorch
0,faraday,100000,0.004896640777587891,PyTorch
0,faraday,100000,0.004781246185302734,PyTorch
0,faraday,100000,0.007639646530151367,PyTorch
0,faraday,100000,0.006302356719970703,PyTorch
0,faraday,100000,0.004554271697998047,PyTorch
0,faraday,100000,0.00546717643737793,PyTorch
0,faraday,100000,0.006045341491699219,PyTorch
0,faraday,100000,0.005173444747924805,PyTorch
0,faraday,100000,0.003907918930053711,PyTorch
0,faraday,100000,0.0042057037353515625,PyTorch
0,faraday,100000,0.004373788833618164,PyTorch
0,faraday,100000,0.0040531158447265625,PyTorch
0,faraday,100000,0.004773616790771484,PyTorch
0,faraday,100000,0.004071712493896484,PyTorch
0,faraday,100000,0.003970623016357422,PyTorch
0,faraday,100000,0.004819393157958984,PyTorch
0,faraday,100000,0.005944013595581055,PyTorch
0,faraday,100000,0.0057375431060791016,PyTorch
0,faraday,100000,0.004642486572265625,PyTorch
0,faraday,100000,0.0044116973876953125,PyTorch
0,faraday,100000,0.0050983428955078125,PyTorch
0,faraday,100000,0.004510402679443359,PyTorch
0,faraday,100000,0.003245830535888672,PyTorch
0,faraday,100000,0.004429340362548828,PyTorch
0,faraday,100000,0.005049943923950195,PyTorch
0,faraday,100000,0.005812883377075195,PyTorch
0,faraday,100000,0.005891561508178711,PyTorch
0,faraday,100000,0.004894733428955078,PyTorch
0,faraday,100000,0.003935813903808594,PyTorch
0,faraday,100000,0.0042476654052734375,PyTorch
0,faraday,100000,0.003304719924926758,PyTorch
0,faraday,100000,0.004446744918823242,PyTorch
0,faraday,100000,0.005370140075683594,PyTorch
0,faraday,100000,0.00627446174621582,PyTorch
0,faraday,100000,0.0050470829010009766,PyTorch
0,faraday,100000,0.00541377067565918,PyTorch
0,faraday,100000,0.005524873733520508,PyTorch
0,faraday,100000,0.005568265914916992,PyTorch
0,faraday,100000,0.003690958023071289,PyTorch
0,faraday,100000,0.005462169647216797,PyTorch
0,faraday,100000,0.004662990570068359,PyTorch
0,faraday,100000,0.0036520957946777344,PyTorch
0,faraday,100000,0.003993034362792969,PyTorch
0,faraday,100000,0.005713462829589844,PyTorch
