,host,events,duration,implementation
0,milan0,1000000,0.3633902072906494,C++
0,milan0,1000000,0.24390268325805664,OpenMP
0,milan0,1000000,0.386411190032959,SYCL-acpp
0,milan0,1000000,0.29187488555908203,C++
0,milan0,1000000,0.24503326416015625,OpenMP
0,milan0,1000000,0.39571094512939453,SYCL-acpp
0,milan0,1000000,0.2917795181274414,C++
0,milan0,1000000,0.18481898307800293,OpenMP
0,milan0,1000000,0.37725377082824707,SYCL-acpp
0,milan0,1000000,0.32706522941589355,C++
0,milan0,1000000,0.1396186351776123,OpenMP
0,milan0,1000000,0.43112659454345703,SYCL-acpp
0,milan0,1000000,0.3022634983062744,C++
0,milan0,1000000,0.10914325714111328,OpenMP
0,milan0,1000000,0.4389016628265381,SYCL-acpp
