,host,events,duration,implementation
0,milan0,100000,0.048829078674316406,C++
0,milan0,100000,0.05952095985412598,OpenMP
0,milan0,100000,0.03622007369995117,SYCL-acpp
0,milan0,100000,0.04830479621887207,C++
0,milan0,100000,0.022122859954833984,OpenMP
0,milan0,100000,0.03320455551147461,SYCL-acpp
0,milan0,100000,0.04924964904785156,C++
0,milan0,100000,0.021358728408813477,OpenMP
0,milan0,100000,0.028327226638793945,SYCL-acpp
0,milan0,100000,0.04865002632141113,C++
0,milan0,100000,0.021498918533325195,OpenMP
0,milan0,100000,0.03568673133850098,SYCL-acpp
0,milan0,100000,0.04894089698791504,C++
0,milan0,100000,0.02065420150756836,OpenMP
0,milan0,100000,0.029547929763793945,SYCL-acpp
