,host,events,duration,implementation
0,milan0,10000,0.014121770858764648,C++
0,milan0,10000,0.013560771942138672,C++
0,milan0,10000,0.013339042663574219,C++
0,milan0,10000,0.013242006301879883,C++
0,milan0,10000,0.025178194046020508,C++
